clean_text,labels
"wel said sir har ek ma bap up ka samajwad me bta hua hai g han khastaur pe up ka or inko smjhane smhalne wala koi paida hi nhi hua aisa lgta hai , kyuki ye smjhte hi nhi n smjhenge and its haping in every caste",0
"superb mr saurabh dwivedi , respect for u aise hi the lalantop itni jaldi upar ni aya hai",0
ink thought aise hai ye kya padayenge ar bolte h reservation ne desh kharab kr rkha h,0
ensan se saitan banane kam hai ye or darm ke nam par desh ko kamjor karneka kam chal raha hai taki fir se engraj ane ka entjam ho jae,1
"main bhi smjhta tha aur ab bhi par ab mujhe uske piche ka karan pta h k aisa kyun h aur kb tk rhega ek society me sbko equal chance milna chahiye aur deserving ko hi age jana chahiye , wo kb hoga tbhi hoga jb prejudice khtm hoga time lgega but i am optimistic",0
nahi bhai british was not gud sanatan dharm me koi bhed bhav nahi tha desh sone ki chidiya tha ye sab muslim aur british lutero ke ane ke bad shuru hua,0
agr unko psand ati koi toh kr lete aur shayd shadi ke waqt use uski jati puchte bhi nahi,0
mule teredadhi ko aglage randike suwar ki aulad tu kuch nahi kar payega sale hamara gu sandas khake bade hoge bhosdike,1
sala aokat se jada bol rahe hai sale gala mat fado chuho india ser h dahad diya to dar ke mare pajama gila ho jayega pakistano ka,0
kya sir kisi b pagl k age mike lga dete ho inko khud ye nhi pta bol kya rhe h,0
sach kadva hota hai metro arakshan ke samay jat batate nahi sarmane vale jat puchne par naraj ho jate hai,0
are kyu danga karwa rahe hi ye news chanel wali ko na kuch kam nahi hai,0
mgr wo param shaktishali hain agr to wo to dharti pe pap upr se hi mita skte hai une neche ane ki zrort kya h upr se hi nhi shi krskte sb,0
to pata nahi q saty baradas nahi hota or jab jab apka kort tab aesa lgata he ke yhe bahari musalim lag rahe he,0
"saurabh bhaiya apreciable , bahut he ache vichar hain apke maja a gya , apke jaisi soch sbki honi chahiye",0
sarkar police cahe kabhi danga na ho dange me bekasor marte hai sarkar police media tumhari kisi par bhi ilzam lagado sarkar me rahne ke bad bhi muslim ka rona sarkar police chahe to koi danga nahi kara sakta likh ke lelo agar ho bhi gaya to sarkar police turant danga rok sakti hai,0
nhi padhna bhai sanatan mei paida huye hai ise jyada khushi ki bat aur kuch nhi ho sakti,0
"wahe guru ji ka khalsa , bhai guru ji ki fathe , i respect sikh hindu bhai by my jai shre ram",0
har ek esa bolne wala kute ko mouth ki saja deni chahiye hamare priya modi ji ap ese kamino ke liye kesi saja dene chahiye sir kitne jhele ese muslimo ko modi ji jay hind jay bharat mere hindu bhaiyo ap kya rae jai jay hind jay bharat jay hind jay bharat jay hind jay bharat jay hind jay bharat,1
boycot bolywod gardule garduli kara pura shudhikaran udao thand karo dhulai barobar pathwa golphitat kolsa galit pela janar,0
tera dharam ki ma bahen ho rahi hai science journey chanel pe wo bhi tiwari aur misra kar rahe hain roj devi devta ko gali di jarahi hai pahle apna dekh,0
ye ek bap ki aulad hai to modi ko hath laga k bata de nahi to ma se puch le ji also bap kon hai,0
ye kaun sa kanon hai bhai log mar gae aur katil ko bari kar diya bad me bolenge kanon pr bharosa rkho kya mazak hai,0
"rendi ki larko ko jar se ukhar de na he , ek vi muslim ko nhi chorna he , sab ko rato rat saf kar dena chaiye",1
paida hua vakel to shaitan ne kaha lo aj hum bhi sahibe aulad ho gaye akbar alhabadi,0
kisi samuday ke bare me galat n bole agar owisi bolta to musha mano hamara jhat nahi ukhad payehe jay hind d s rajput,0
jab high cast wale ye kahte hai bhagwan pr sirph hamara haq hai bhagwan ki poja archna sirph high cast ka hi kr sakta hai phir chahe woh amer ho ya gareb toh savidhan ek dalit ne banaya tha toh arakshan pr haq hamara hai,0
jai shre ram jai hanuman ji baba jai gurudev ji coti coti pridam satiya sanatan dharm ki jai ho jai bala maharaj ki jai jai siyaram,0
bhai tere jat vale sahi m congres ko suport kr rhe h kya agar yogi up s gaya to yahi sab dekhne ko milega up m bhi stop voting on castesim,0
agar sare molana or mula yahi chahte h to kamar kasle or dekh le apni takat ko ajmakar har har mahadev ham bhi dekhte h kiski ma n sher paida kiya h,1
dube je dont misguide people shame on you iske suruvat ap apne ghar se suruvat kare dubey je iske suruvat ap apne se he kare to apni beti kisi dalit ko dede use bhale log thukege ap par lekin news paper me nam hoga itna modern hone me bahut time hai,1
agar itni samaj hai to jo dalit naxal kam me involved rahte hai unko jat ka name nai do cal them kiler,0
"ab lag raha ki muslamno ko hindutva ki takat dikhani padegi , in katava huav lode ko",1
"madarchod baba sahab ka bara mei kuch bola obc wala toh muh khol ka mut denga , jai hind jai bhim",0
tanatani land puajri comunity spreading peace khud to peshab aur gobar khate he air dalito ko pani pine nahi dete wah re lindu haram ke pilo,1
yeh jo hua galat hai par uske bare mei kon bat krega jab naxali peth peche zamindaro ko mar dete the bihar mei,0
sir ye ldki biki hoi h saf saf jhut bol rhi h humare ps v dimag h itne pgl nhi h,0
jisko na nij jati tatha nij des par abhiman ho vah nar nahi nar pasu sada va nar martak saman hai,0
"miya bhai ka loda tu apni ma behn ke gand main dal , aur sun bosadike kate land ki pedais , teri ma chod duga teri behn chod duga , beta thora sabar rakh , nam aur nishan dono mitega",0
kab andolan honga jati khatm karne ka kab election me jativad khatm karenge yeh muda hoga intezar hai is din ka yadi savarna hi samne aye to vakai hindustan badal gaya,0
"ap log secular me jo galti kar rahe ho , history ap ko jayachan k nasm pe janegi",0
yeh log sale bc log khalistani samarthak modi g ka virodh kr rhe hain aur wo v saste wale nashe krke koi lakshya nhi bas virodh krna hai,1
sudarshan sudarshan news ke taraf se main keh raha hon ki sabhi hindu bhai jo hai baithe hai ap congres eco safar koi bus papa 30 abhi hindu hote jo apni hi devi devta ko gali dete hain in ko itni samaj nahi hai ki murli jor hai kabhi kisi party hote apne devi devta apne lala ko kabhi gali nahi deti ek musalman ke bad kabhi nahi jate hain,0
"r u hindu no , then why are using hindu names u r stil hindu",0
ajeb chutiya teacher hai yar bewakof insan inhi logo ke wajah se desh me aj bhi caste ke aur religion ke basis me ladai hoti hai,0
lalan ji batao kaise samanata ayegi es tarah ki soch rakhate hai to es tarah ki soch sirf samanta ke dusman rakhate hai,0
har har mahadev ki jai ho hindu dharm ki jai ho ham sath h jai ho mere hindu baba ki,0
dekho ye nkli kisano ko jo pedhan mntri ko jote ka har pehnana aour unko ghosen marne ki bat kar rhe hai ye kisan nhi blki khalistani atankwadi lg rhe hai,1
bilkul hota hai lekin usko itna hype ya tol nahi diya jata haimera mana h ki dharm bura nahi hota log ho sakte hain,0
sabhi ko saman adhikar milna chahiye ma bap ki marji or apne darstikon se sadi karni chaiye sabhi ke nam ke age se sir name hatado sab eak hoge jai hind,0
kya apko sachme lagta hai vo vyakti jo us parivar se hai jo kam se kam 170 varsho se vyapar me laga hai use advantage nahi hoga us vyakti ke against jiska parivar varsho se adhyapak ya kisan raha hai,0
bible satya hai usme jo lika hai vaisa hi ho raha hai jesus christ is god,0
duniya me 19 bilion hai agar sare aise hote to na tu bachta na tera bap mai to kabka sedhar chuka hota mai muslim neighbourhod me rehta hu mujhe ground reality pata hai,0
ye 45 wala exam tumhare whats ap university ke colege me hota hoga it ke advance ka paper nikalne wale sab se kam rank lane wale bhi tum se dimag me acha hi honge chahe wah sc ho st ho obc ya general faltu ka mangadhat kahaniya mat banao,1
"jai shre ram suresh chavhanke ji ko mera pranam ap jo keh rahe hain woh sahi hai lekin yeh toh sirf hai , ap ko jis prakar ke badlav chahiye woh mein bhi toh kiya ja sakta hai",0
"kbhi bajrang dal wale gundo ka , rs ka , ya , vishava hindu prishat ki gunda gardi ka vidio dikho murkho , kbi godra kand , saharanpur dalit kand , una , akhalag marder to dikhao rastybhakti ki dinge hakne walo nhi to india murkha samzega tumko murkho",0
to jo sach hai with evidence ap dikha do aur ap pura samja ka akda samja do vo bhi nam n location ke sath tab bat age karna,0
jahil kaun hai pura world janta hai wo hame prove karne ki jarorat nahi or wo bhi tumhe sawal he paida nahi hota apne dharam apne pas rakh hame tumse koi certificate nahi chaiye thik hai na ye indian ka desh hai yha kewal indians he reh sakte hai,0
hindu me yahi hone wala h dalit sikh musalman isaiyo k sath likh kr lelo ise bhi ghatiya treatment krege ye thakur,1
aj pata chala ke ham hindu hi galat the wo log to sarif the na kuch to hm hindu ki laso dikha dete,1
ise rokne k liye govt ko sadi pehle information dene ka law to sahi h or jo log esa karte h unko jail honi chahiye or us se bhi jada zurmana lagana chahiye,0
jin dalito k khon pani ho gya h unke sath yhi hota dulhe ko pet de rhe 4 log or barati muh dekh rhe dulhe ko ghodi tk se utrna padh ra,0
bhai funding ka mamla he audience na barbad ho to hinduo ko bhi chipka do ye convict ko victim bna de aise dale he bhai apse me khuga ek bar op india ki reporting dekhna wo to bakayda video prof de ke tab report ki thi inki tarah paid script nhi he,0
dalit logo ka dharm toh budh dharm hai fir ismain koi surprise nahi ki inke sath chuwa chut hota hai dalito ko jabardasti hindu dharm main jora gaya aur unpe atyachar kiya gaya isi ke karan kuch dalit islam dharm apna liya jabki unka actual dharm budh dharm hai,0
iski bat se hi lagta h kahi se pakad kar laye h sale midea wale paisa dekar badnam karne ke liye,0
hindu bhai log kirpya modi ji ka hosala bdhna chiyen ki in mulo ko bhagyen hum logo awaj uthna chiyen in mulo ko bhagne bare main,1
yese logo ko fhansi de deni chahiye ki age se koyi himat n karejo uch nich karte hai,0
"sir , sardar to aj bhi emandar aur laborious hote , jis des mai ganga rahta hai jaise dil se sochne wale hote , es liye indi wale unke kandhe per gun rak kar chalane mai safal ho jate hai , jis din fact enko pata chlega us din yeh dil se hi in indi walo ki esi taisi ferege",0
secular secular bol bolkar tumlogo ne ishko islamic country bana diya hai 15 15 bache paida karke,1
"bhai us 10 ka bhi cutof tmlg se bahut jadya jata h , budhi m dif ka andaza lga skta h",0
"na ram se apati h na ram mandir se , apati h tu sirf ram ke nam pe gandi rajniti se",0
ye madharchod hai log india ka bal bhi baka nahi kar payege jai hind jai bharat,0
only sc nhi al central government job me jakr padh lo kya kya right mila h ladkiyon ko constitution se jo kisi dharm ne nhi diya,0
oye tu pagal hai kya kesi bewakofi jesi bat kar raha hai canada me banao khalistan samjh ai bat punjab bharat ka hisa hai or bharat me hi rahega aukat hai tum do char ki alag kar ke dikhao nhi kar sakte tum jese toh chup kar ke betho,0
sale india ka khata he or madur chod india ko mitane ko bolta he madur chod,0
aise teachers ke waja se hi open cast wale log piche reh jate hai aur sc st wale padhai karke age badh jate hai krapaya hoshiar bane,0
tumhara ayganda 85 ko jagarah ha nfrat ki kahti na karo in ki rzi ki bat karo,0
abe apne paijama ka nada sambhal bhosdike awaj mai dm ni hm kisi se km ni,0
chup kar esa koi hindu nahi bolta he muslimo ko hamesha hindu tane marte he jhutha,1
modi ji ko ghanta farak nhi padta ki manipur me kya ho raha hai unko to bas election jetne k liye the kerla story pe nafrat failana hai bhagwan andhbhakto ko sat budhi de aur unki gand se bawashir hataye,1
bikau media keral ke hindu atankion ko dikhane k liye mar gayi thi media aur fasad ki jad sale bikau dhol,0
ram babu ko salam parmeswar k kam ko koi nhi roke sakta yeshu jivan badlta h dharm nhi,0
saurabh divedi agent hai saudi and congres ka ye kabhi bhe hindu ke liye nhin bolega,0
"bsdk haryana , himachal , chandigarh v us samay punjab ka part tha 90 percent hindus thesabko khud me na milao",0
"kis chahtiya ko pakad liya bhai , kisi sabhye insan se bat kariye , jiske dimag me jatiwad bhara hua h vo kese jatiwad ka virod karega",0
duniyame atayank failane wala muslim riligion he yinko nam hindustanme mitana chahie madarsa ko banda grana chahiye,1
vip vinay singh tum logo ko dono hatho me ghe chahiye wo ab nahi milega sidhi si bat hai or jati ke nam par aj bhi soshan hota hai ye sab dekhte hai jalo mat kisi se jab jativad puri tarah khatm kar do tab bat karna arkshan hatane ki uske pehle sab viyarth hai,0
are bhai sahi bole magar hamare main koi takat hoti to ham bhi pure world main hote aj muslim chinese african english har kisam ka milta hain magar hindu nahin,0
sharm kar madam aise logo ko cover kar rhi h tu jo h hi gunde amer log ye kha se gareb kisan lag rhe h,0
are thodi si nahi achi khasi tagdi funding milti hai unko hinduon aur desh ke khilaf zeher ugalne ke liye,1
qki to aj sbhi kapde dekh kr hi pta lga lete h aur chehre ko dekh kr v,0
mota bhai ne cab bil pas karwa kar gdp 10 tak pahuncha di he karobar bhi chal pada he nokriya bhi khob mil rahi he ab koi berozgar bhi nahi he ab kisi ki death bhi nahi hogi sab amar ho gay he,0
sath sone keliye koi bhi jat chalega aur sadi karne ke liye apna jat chahiye ghatiya mansikta wala teacher hai ye paka paisa de kr job liya ho ga,0
tu khud ek bail hai jo apne fayede ke liye intercaste mariage ko justify karne par laga hai but intereligious mariage se tujhe problem hai doglapan isi ko kahte hain,0
are ye toh inka dhanda hai isi wajhase toh inka dukan chalta hai randytv ki 20 hai ye,0
"ana kaun chahta hai general me woh bola scst amer hone ke bad bhi privileage utate hai , uska mene reply kiya amer hone ke bad unko bhi brahmins bana do mandir me sc st bhi 10 reservation lenge fre me baith ke pas chapenge",1
i like brother apke awaj me dum hai sahe kaha apne ke is bar wo pehchan samne a gya hai,0
in atankwadi mulo ko kat do gadaro ko hum hindu darte nhi fad dete hai kat do inko jai shre ram,1
jab arakshan khatam karna hai to sabhi jati main koi bhi admi kisi bhi jati mein shadi kar dene ki chut pune chahiye tabhi arakshan khatam ho sakta hai,0
god job by delhi police finaly kuch to police ne kanon m rehkr kam kia mazar avedh jagah pr h to bhai court jao court order dega to police khud hatwa degi tum kon ho faisla krne wale tum sirf danga kr k desh ka bhaichara kharab krna chahye ho hindu muslim sikh ishae sub ek h,0
is randi ke bache ko tarpa tarpa ke maro aur marte huye sabhi gadar muslim ko india se bahar nikalo suar ki aulad ko,1
ganvo me ramlela ati the pahale jab total ke log kirdar karane wale hote the to log 10 20 minate dekh ke ghar lot jate thai vaise hi ye hinzade ko koi hindu thiater me chala bhi jata hai wapis seat ko katpit ke wapis a jawo paise jarur vasulana azadi hai ap dekho ya na dekho banai musalmano aur negative logo ke liye hai,1
ek terfa reportinghan nuksan huwa kuch bekasor is dangey mein bewazha marey gaye lekin do taraf seykuch gadaron ney bewakofon ko bhadkaya aur ye sab huwa ab no jo gaya uspar sonu roti na sekoporey desh ko bandhak bna logey toh bhugatna bhi deshvasiyon ko hi padega chaney hindu ho ya muslim,0
10 right bhai is bhai ne asli mul jad bta di ab bhi samjh jao hindio nhi to tumhari ane bali pidiya tume mad nhi karegi,0
aur dahej ka bhi problem jijis rajya me hai o bhi khat ho ki important role rahegi jo log mere bato sahmat hai coments jarur kare please,0
i have heard similar logic about intercaste mariages from profesors of nits ye caste ka kida jane me abhi sadiya lagni hai,0
buny 1 km se km bihar wale bhrun hatya to nhi krte wale adha pet khate hain pr apne bachcho ko schol jrur bhejte hain litresy rate ke mamle me boht age hai bihar tere sukhistan se,0
kashmir mein in musalmanon ne 40 sikhon ko 208 mein qatal kar diya yeh owaisi is par kya bolte hain,1
agar pm bangeya rahul khan yea momtaj begom to choch lo keya hoga india ka jagjao sare chor gadar kolkata main ak sath huyatha momtaj begom ke sath dekh liya hoga,0
bahut achcha thik bola mere bhai sab ne magar hindustan mitane ki bat to nhi bola hai,0
"mae iski kuch baton se sehmat hu kuch se nhi colector ke bete ko colector bnate jaoge , ye kha tk uchit h arakshan pr sirf unka hk h jo piche h , chahe vo koi bhi ho , na ki unka jo main stream m h or phir bhi maze m h",0
